year	age	agesq	nbh	cbd	intst	lintst	price	rooms	area	land	baths	dist	ldist	wind	lprice	y81	larea	lland	y81ldist	lintstsq	nearinc	y81nrinc	rprice	lrprice
1981	8	64	2	25000	25000	10.126999855041504	120000	7	2364	43996	3	29300	10.285340309143066	7	11.695249557495117	1	7.7681097984313965	10.691849708557129	10.285340309143066	102.55609893798828	0	0	92165.8984375	11.431349754333496
1981	0	0	2	25000	26000	10.166000366210938	135900	7	2377	43560	3	29600	10.295530319213867	7	11.819669723510742	1	7.773593902587891	10.681889533996582	10.295530319213867	103.34760284423828	0	0	104377.8984375	11.555769920349121
1981	6	36	5	27000	28000	10.239999771118164	121000	7	2706	43996	3	31800	10.367219924926758	7	11.703550338745117	1	7.903226852416992	10.691849708557129	10.367219924926758	104.85759735107422	0	0	92933.953125	11.439640045166016
1981	15	225	5	31000	32000	10.373000144958496	85000	6	1978	44867	2	35700	10.48291015625	7	11.350410461425781	1	7.589840888977051	10.71146011352539	10.48291015625	107.5990982055664	0	0	65284.1796875	11.08650016784668
1981	3	9	5	28000	28000	10.239999771118164	133000	7	2756	43573	3	32100	10.376609802246094	7	11.798100471496582	1	7.921535015106201	10.68218994140625	10.376609802246094	104.85759735107422	0	0	102150.5	11.534199714660645
1981	0	0	5	31000	31000	10.342000007629395	143000	7	2576	49223	3	35400	10.474470138549805	7	11.870599746704102	1	7.853992938995361	10.804120063781738	10.474470138549805	106.95700073242188	0	0	109831	11.60669994354248
1981	2	4	5	32000	33000	10.404000282287598	130000	7	2528	45738	3	36800	10.513250350952148	7	11.775289535522461	1	7.835184097290039	10.730680465698242	10.513250350952148	108.24320220947266	0	0	99846.390625	11.51138973236084
1981	0	0	5	32000	32000	10.373000144958496	135000	7	2464	46609	3	36700	10.510530471801758	7	11.813030242919922	1	7.80954122543335	10.749549865722656	10.510530471801758	107.5990982055664	0	0	103686.6015625	11.5491304397583
1981	2	4	5	31000	31000	10.342000007629395	141000	7	2920	43560	3	35000	10.46310043334961	7	11.856510162353516	1	7.979339122772217	10.681889533996582	10.46310043334961	106.95700073242188	0	0	108294.8984375	11.592610359191895
1981	0	0	5	31000	31000	10.342000007629395	125000	7	2548	43560	3	35000	10.46310043334961	7	11.736069679260254	1	7.843063831329346	10.681889533996582	10.46310043334961	106.95700073242188	0	0	96006.140625	11.472169876098633
1981	0	0	0	24000	24000	10.086000442504883	172900	7	2580	53579	3	29100	10.27849006652832	7	12.060469627380371	1	7.8555450439453125	10.888910293579102	10.27849006652832	101.72740173339844	0	0	132795.703125	11.79656982421875
1981	0	0	0	24000	24000	10.086000442504883	177755	7	2738	45973	3	28600	10.261159896850586	7	12.088159561157227	1	7.914982795715332	10.735810279846191	10.261159896850586	101.72740173339844	0	0	136524.59375	11.824259757995605
1981	0	0	0	25000	25000	10.126999855041504	125000	7	2208	45738	3	29500	10.292149543762207	7	11.736069679260254	1	7.6998419761657715	10.730680465698242	10.292149543762207	102.55609893798828	0	0	96006.140625	11.472169876098633
1981	0	0	0	23000	23000	10.043000221252441	173500	7	2900	43560	3	28200	10.247079849243164	7	12.063929557800293	1	7.972465991973877	10.681889533996582	10.247079849243164	100.86190032958984	0	0	133256.5	11.800029754638672
1981	0	0	0	23000	23000	10.043000221252441	169000	7	3292	43560	3	28100	10.24351978302002	7	12.037650108337402	1	8.099250793457031	10.681889533996582	10.24351978302002	100.86190032958984	0	0	129800.296875	11.773750305175781
1981	0	0	0	24000	24000	10.086000442504883	167950	6	2472	52708	3	28800	10.2681303024292	7	12.03141975402832	1	7.8127827644348145	10.872520446777344	10.2681303024292	101.72740173339844	0	0	128993.8984375	11.7675199508667
1981	0	0	0	23000	24000	10.086000442504883	145000	7	2569	43560	3	28600	10.261159896850586	7	11.884490013122559	1	7.851272106170654	10.681889533996582	10.261159896850586	101.72740173339844	0	0	111367.1015625	11.620590209960938
1981	0	0	0	23000	23000	10.043000221252441	159900	7	2464	47480	3	28400	10.25413990020752	7	11.9822998046875	1	7.80954122543335	10.768059730529785	10.25413990020752	100.86190032958984	0	0	122811.1015625	11.718400001525879
1981	0	0	0	23000	23000	10.043000221252441	172267	7	2826	46598	3	28300	10.250619888305664	7	12.05679988861084	1	7.94661808013916	10.749309539794922	10.250619888305664	100.86190032958984	0	0	132309.5	11.792900085449219
1981	0	0	0	23000	23000	10.043000221252441	156900	7	2464	43908	3	28300	10.250619888305664	7	11.963359832763672	1	7.80954122543335	10.689849853515625	10.250619888305664	100.86190032958984	0	0	120506.8984375	11.69946002960205
1981	0	0	0	23000	23000	10.043000221252441	169900	7	2832	43560	3	28100	10.24351978302002	7	12.042960166931152	1	7.948739051818848	10.681889533996582	10.24351978302002	100.86190032958984	0	0	130491.6015625	11.779060363769531
1981	7	49	2	23000	23000	10.043000221252441	129900	7	2056	65340	3	28300	10.250619888305664	7	11.774519920349121	1	7.628518104553223	11.087360382080078	10.250619888305664	100.86190032958984	0	0	99769.59375	11.5106201171875
1981	26	676	2	21000	21000	9.952300071716309	109900	7	2632	64904	2	27000	10.203590393066406	7	11.607330322265625	1	7.8754987716674805	11.080659866333008	10.203590393066406	99.04827880859375	0	0	84408.6015625	11.343420028686523
1981	13	169	2	18000	19000	9.85219955444336	120000	6	2528	44431	3	24500	10.106430053710938	7	11.695249557495117	1	7.835184097290039	10.701689720153809	10.106430053710938	97.065826416015625	0	0	92165.8984375	11.431349754333496
1981	7	49	2	22000	22000	9.998800277709961	140000	6	1800	44867	3	28100	10.24351978302002	7	11.84939956665039	1	7.495542049407959	10.71146011352539	10.24351978302002	99.97601318359375	0	0	107526.8984375	11.58549976348877
1981	7	49	2	23000	23000	10.043000221252441	83000	6	1182	44247	1	28900	10.271599769592285	7	11.326600074768066	1	7.074963092803955	10.697540283203125	10.271599769592285	100.86190032958984	0	0	63748.078125	11.062689781188965
1981	0	0	2	21000	21000	9.952300071716309	175000	7	2738	59790	3	26600	10.18867015838623	7	12.072540283203125	1	7.914982795715332	10.998590469360352	10.18867015838623	99.04827880859375	0	0	134408.59375	11.808639526367188
1981	7	49	2	20000	20000	9.903499603271484	117500	8	2016	44900	3	25800	10.158129692077637	7	11.674189567565918	1	7.608870983123779	10.712189674377441	10.158129692077637	98.07930755615234	0	0	90245.7734375	11.410289764404297
1981	0	0	2	20000	20000	9.903499603271484	155500	7	2610	44431	3	25800	10.158129692077637	7	11.954400062561035	1	7.867105007171631	10.701689720153809	10.158129692077637	98.07930755615234	0	0	119431.6015625	11.690500259399414
1981	2	4	2	20000	20000	9.903499603271484	158000	7	2627	43560	3	25600	10.150349617004395	7	11.97035026550293	1	7.873598098754883	10.681889533996582	10.150349617004395	98.07930755615234	0	0	121351.796875	11.706450462341309
1981	7	49	0	20000	19000	9.85219955444336	115000	6	1848	46300	2	26500	10.184900283813477	5	11.652689933776855	1	7.521859169006348	10.742899894714355	10.184900283813477	97.065826416015625	0	0	88325.65625	11.388790130615234
1981	6	36	3	27000	26000	10.166000366210938	133500	7	2648	46609	3	33000	10.40425968170166	7	11.801859855651855	1	7.8815598487854	10.749549865722656	10.40425968170166	103.34760284423828	0	0	102534.6015625	11.537960052490234
1981	4	16	3	26000	26000	10.166000366210938	128000	7	2464	43560	3	32700	10.395130157470703	7	11.759790420532227	1	7.80954122543335	10.681889533996582	10.395130157470703	103.34760284423828	0	0	98310.2890625	11.495880126953125
1981	5	25	3	30000	29000	10.274999618530273	105000	7	1998	67954	3	36400	10.502320289611816	7	11.56171989440918	1	7.599902153015137	11.12658977508545	10.502320289611816	105.57559967041016	0	0	80645.15625	11.297809600830078
1981	16	256	0	33000	33000	10.404000282287598	90000	6	1549	44431	1	38900	10.568750381469727	7	11.407569885253906	1	7.345365047454834	10.701689720153809	10.568750381469727	108.24320220947266	0	0	69124.421875	11.143659591674805
1981	12	144	0	11000	13000	9.472700119018555	270000	7	3334	43560	3	15000	9.615804672241211	7	12.506179809570312	1	8.11192798614502	10.681889533996582	9.615804672241211	89.73204803466797	1	1	207373.296875	12.242280006408691
1981	26	676	0	13000	14000	9.546799659729004	70000	6	1526	28314	1	17600	9.775653839111328	7	11.15625	1	7.330405235290527	10.251110076904297	9.775653839111328	91.1413803100586	0	0	53763.44140625	10.892350196838379
1981	3	9	0	14000	15000	9.615799903869629	98000	6	1197	50965	2	18700	9.836278915405273	7	11.492719650268555	1	7.087574005126953	10.838890075683594	9.836278915405273	92.46360778808594	0	0	75268.8203125	11.228819847106934
1981	1	1	0	12000	13000	9.472700119018555	103900	7	1836	35284	3	17400	9.764225006103516	7	11.551179885864258	1	7.515345096588135	10.471179962158203	9.764225006103516	89.73204803466797	0	0	79800.296875	11.287280082702637
1981	6	36	0	12000	12000	9.3927001953125	101100	7	2856	29955	2	17700	9.781319618225098	7	11.523870468139648	1	7.95717716217041	10.307450294494629	9.781319618225098	88.22281646728516	0	0	77649.7734375	11.259960174560547
1981	1	1	0	12000	13000	9.472700119018555	107900	7	1836	35121	2	17600	9.775653839111328	7	11.588959693908691	1	7.515345096588135	10.46654987335205	9.775653839111328	89.73204803466797	0	0	82872.5	11.32505989074707
1981	15	225	4	6000	6000	8.69950008392334	62000	6	1133	5000	1	13800	9.532423973083496	5	11.034890174865723	1	7.032623767852783	8.517192840576172	9.532423973083496	75.6812973022461	1	1	47619.05078125	10.770990371704102
1981	1	1	4	6000	5000	8.517200469970703	96750	7	1242	23087	2	13400	9.503009796142578	5	11.479889869689941	1	7.124477863311768	10.047019958496094	9.503009796142578	72.5427017211914	1	1	74308.7578125	11.21597957611084
1981	36	1296	4	6000	6000	8.69950008392334	79500	5	2216	10000	2	13400	9.503009796142578	5	11.283510208129883	1	7.703458786010742	9.210339546203613	9.503009796142578	75.6812973022461	1	1	61059.91015625	11.019610404968262
1981	0	0	4	6000	5000	8.517200469970703	97900	7	1226	13068	2	13100	9.480367660522461	5	11.491700172424316	1	7.111512184143066	9.4779205322265625	9.480367660522461	72.5427017211914	1	1	75192.0234375	11.227800369262695
1981	0	0	4	6000	5000	8.517200469970703	103900	7	1910	20909	2	13200	9.487972259521484	5	11.551179885864258	1	7.554859161376953	9.947935104370117	9.487972259521484	72.5427017211914	1	1	79800.296875	11.287280082702637
1981	3	9	4	5000	6000	8.69950008392334	70000	6	1728	10938	2	12800	9.457200050354004	5	11.15625	1	7.4547200202941895	9.29999828338623	9.457200050354004	75.6812973022461	1	1	53763.44140625	10.892350196838379
1981	26	676	0	10000	10000	9.21030044555664	175000	6	1842	29130	2	16900	9.735069274902344	5	12.072540283203125	1	7.518607139587402	10.279520034790039	9.735069274902344	84.82964324951172	0	0	134408.59375	11.808639526367188
1981	65	4225	0	10000	10000	9.21030044555664	80000	5	2384	10000	2	17000	9.740968704223633	5	11.289779663085938	1	7.7765350341796875	9.210339546203613	9.740968704223633	84.82964324951172	0	0	61443.9296875	11.025879859924316
1981	25	625	0	10000	10000	9.21030044555664	60000	6	1388	7500	1	16900	9.735069274902344	5	11.002099990844727	1	7.235619068145752	8.92265796661377	9.735069274902344	84.82964324951172	0	0	46082.94921875	10.738200187683105
1981	0	0	6	24000	26000	10.166000366210938	144500	7	3140	48787	3	25000	10.126629829406738	11	11.881030082702637	1	8.05197811126709	10.795220375061035	10.126629829406738	103.34760284423828	0	0	110983.1015625	11.617130279541016
1981	20	400	0	15000	15000	9.615799903869629	97000	6	1296	44867	2	21300	9.966462135314941	7	11.48246955871582	1	7.1670379638671875	10.71146011352539	9.966462135314941	92.46360778808594	0	0	74500.7734375	11.218560218811035
1981	19	361	0	14000	15000	9.615799903869629	95000	5	1148	44182	2	20500	9.928179740905762	7	11.461629867553711	1	7.045775890350342	10.696069717407227	9.928179740905762	92.46360778808594	0	0	72964.671875	11.19773006439209
1981	0	0	0	13000	13000	9.472700119018555	204080	7	2261	45465	3	19400	9.873027801513672	5	12.226269721984863	1	7.723561763763428	10.724699974060059	9.873027801513672	89.73204803466797	0	0	156743.5	11.962369918823242
